Index	X	Acquisition
683	16.9686433134137	5997
684	16.9979602950436	5977
685	17.0272789738872	6030
686	17.0565993528386	6082
687	17.0859214347922	6050
688	17.1152452226421	6127
689	17.1445707192826	5946
690	17.1738979276079	6021
691	17.2032268505121	5847
692	17.2325574908896	5977
693	17.2618898516345	5928
694	17.2912239356411	5998
695	17.3205597458035	6048
696	17.3498972850161	6025
697	17.379236556173	6113
698	17.4085775621684	5962
699	17.4379203058966	5933
700	17.4672647902518	5960
701	17.4966110181282	6166
702	17.5259589924201	5948
703	17.5553087160215	5935
704	17.5846601918269	6021
705	17.6140134227303	6029
706	17.643368411626	5869
707	17.6727251614083	6080
708	17.7020836749714	6017
709	17.7314439552094	5938
710	17.7608060050166	6017
711	17.7901698272872	6023
712	17.8195354249154	6140
713	17.8489028007955	6071
714	17.8782719578217	6087
715	17.9076428988882	6016
716	17.9370156268892	6078
717	17.9663901447189	6141
718	17.9957664552716	6111
719	18.0251445614414	6125
720	18.0545244661227	6078
721	18.0839061722096	5971
722	18.1132896825963	6213
723	18.1426750001771	6004
724	18.1720621278462	6059
725	18.2014510684978	6155
726	18.2308418250261	5988
727	18.2602344003254	6223
728	18.2896287972898	6126
729	18.3190250188136	6129
730	18.348423067791	6109
731	18.3778229471163	6163
732	18.4072246596836	6067
733	18.4366282083871	6116
734	18.4660335961212	6078
735	18.4954408257799	6179
736	18.5248499002576	6038
737	18.5542608224485	6157
738	18.5836735952467	6095
739	18.6130882215465	5939
740	18.6425047042422	6060
741	18.6719230462278	6069
742	18.7013432503977	5990
743	18.7307653196461	5857
744	18.7601892568672	6170
745	18.7896150649553	6007
746	18.8190427468044	6097
747	18.8484723053089	6085
748	18.877903743363	6090
749	18.9073370638609	5940
750	18.9367722696968	6010
751	18.966209363765	5928
752	18.9956483489596	6081
753	19.0250892281749	6208
754	19.0545320043051	6052
755	19.0839766802445	5971
756	19.1134232588871	6096
757	19.1428717431274	6028
758	19.1723221358594	6090
759	19.2017744399774	6142
760	19.2312286583757	6195
761	19.2606847939484	5998
762	19.2901428495898	6208
763	19.3196028281941	6146
764	19.3490647326555	6052
765	19.3785285658682	6010
766	19.4079943307265	5978
767	19.4374620301245	6054
768	19.4669316669566	6071
769	19.4964032441168	6003
770	19.5258767644995	6019
771	19.5553522309989	6011
772	19.5848296465091	5898
773	19.6143090139244	6023
774	19.6437903361391	6189
775	19.6732736160472	6070
776	19.7027588565432	6029
777	19.7322460605211	6093
778	19.7617352308752	6131
779	19.7912263704998	6115
780	19.8207194822889	6151
781	19.850214569137	6118
782	19.8797116339381	6088
783	19.9092106795866	6081
784	19.9387117089765	6105
785	19.9682147250022	6097
786	19.9977197305579	6040
787	20.0272267285378	6231
788	20.056735721836	6020
789	20.0862467133469	6071
790	20.1157597059647	6059
791	20.1452747025835	6063
792	20.1747917060976	6086
793	20.2043107194012	6188
794	20.2338317453886	6080
795	20.2633547869539	6236
796	20.2928798469913	6234
797	20.3224069283952	6126
798	20.3519360340597	6061
799	20.381467166879	5985
800	20.4110003297474	6051
